keycodeid,keyword,ProductCode,ProductName,synonymId,synonymkeyword
38113000-0,Radar surveillance equipment,38113000-0,Sonar & radar,NULL,NULL
38120000-2,Meteorological instruments,38120000-2,Meteorological instruments,NULL,NULL
38120000-2,Anemometers,38120000-2,Meteorological instruments,NULL,NULL
38120000-2,Barometers,38120000-2,Meteorological instruments,NULL,NULL
38120000-2,Precipitation or evaporation recorders,38120000-2,Meteorological instruments,NULL,NULL
38120000-2,Radiosonde apparatus,38120000-2,Meteorological instruments,NULL,NULL
38120000-2,Rainfall recorders,38120000-2,Meteorological instruments,NULL,NULL
38120000-2,Surface observing apparatus,38120000-2,Meteorological instruments,NULL,NULL
38120000-2,Precipitation or evaporation surface observing apparatus,38120000-2,Meteorological instruments,NULL,NULL
38120000-2,Solar radiation surface observing apparatus,38120000-2,Meteorological instruments,NULL,NULL
38120000-2,Temperature or humidity surface observing apparatus,38120000-2,Meteorological instruments,NULL,NULL
38120000-2,Wind surface observing apparatus,38120000-2,Meteorological instruments,NULL,NULL
38120000-2,Weather stations,38120000-2,Meteorological instruments,NULL,NULL
38120000-2,Meteorology instrument accessories,38120000-2,Meteorological instruments,NULL,NULL
38200000-7,Geological and geophysical instruments,38200000-7,Geological and geophysical instruments,NULL,NULL
38110000-9,Geological compasses,38110000-9,Navigational instruments,NULL,NULL
38221000-0,Geological prospecting apparatus,38221000-0,Geographic information systems (GIS or equivalent),NULL,NULL
38221000-0,Geographic information systems (GIS or equivalent),38221000-0,Geographic information systems (GIS or equivalent),NULL,NULL
38200000-7,Electromagnetic geophysical instruments,38200000-7,Geological and geophysical instruments,NULL,NULL
38200000-7,Gravity geophysical instruments,38200000-7,Geological and geophysical instruments,NULL,NULL
38200000-7,Induced polarization IP geophysical instruments,38200000-7,Geological and geophysical instruments,NULL,NULL
38200000-7,Magnetometer geophysical instruments,38200000-7,Geological and geophysical instruments,NULL,NULL
38200000-7,Resistivity geophysical instruments,38200000-7,Geological and geophysical instruments,NULL,NULL
38200000-7,Gravimeters,38200000-7,Geological and geophysical instruments,NULL,NULL
38290000-4,"Surveying, hydrographic, oceanographic and hydrological instruments and appliances",38290000-4,Surveying equipments,NULL,NULL
38290000-4,Telemetry apparatus,38290000-4,Surveying equipments,NULL,NULL
38290000-4,Hydrographic instruments,38290000-4,Surveying equipments,NULL,NULL
38290000-4,Seismic equipment,38290000-4,Surveying equipments,NULL,NULL
38290000-4,Theodolites,38290000-4,Surveying equipments,NULL,NULL
38290000-4,Topography equipment,38290000-4,Surveying equipments,NULL,NULL
38290000-4,Surveying instruments,38290000-4,Surveying equipments,NULL,NULL
38310000-1,Precision balances,38310000-1,"Precision balances, Weighing scale",NULL,NULL
38310000-1,Electronic scales and accessories,38310000-1,"Precision balances, Weighing scale",NULL,NULL
38310000-1,Electronic analytical balances,38310000-1,"Precision balances, Weighing scale",NULL,NULL
38310000-1,Electronic technical balances,38310000-1,"Precision balances, Weighing scale",NULL,NULL
38310000-1,Calibration weights,38310000-1,"Precision balances, Weighing scale",NULL,NULL
30194000-5,Drafting tables,30194000-5,Drafting supplies,NULL,NULL
30194000-5,Drafting machines,30194000-5,Drafting supplies,NULL,NULL
30194000-5,Pantographs,30194000-5,Drafting supplies,NULL,NULL
30194000-5,Slide rules,30194000-5,Drafting supplies,NULL,NULL
38320000-4,Hand-held instruments for measuring length,38320000-4,NULL,NULL,NULL
38320000-4,Squares,38320000-4,NULL,NULL,NULL
38320000-4,Instruments for measuring quantities,38320000-4,NULL,NULL,NULL
38341000-7,Apparatus for measuring radiation,38341000-7,Apparatus for measuring radiation,NULL,NULL
38341000-7,Electron-beam recorders,38341000-7,Apparatus for measuring radiation,NULL,NULL
38341000-7,Radiation dosimeters,38341000-7,Apparatus for measuring radiation,NULL,NULL
38341000-7,Instruments for measuring electrical quantities,38341000-7,Apparatus for measuring radiation,NULL,NULL
38341000-7,Ammeters,38341000-7,Apparatus for measuring radiation,NULL,NULL
38341000-7,Voltmeters,38341000-7,Apparatus for measuring radiation,NULL,NULL
38341000-7,Geiger counters,38341000-7,Apparatus for measuring radiation,NULL,NULL
38341000-7,Contamination-monitoring devices,38341000-7,Apparatus for measuring radiation,NULL,NULL
38341000-7,Radiation monitors,38341000-7,Apparatus for measuring radiation,NULL,NULL
38341000-7,Oscilloscopes,38341000-7,Apparatus for measuring radiation,NULL,NULL
38341000-7,Oscillographs,38341000-7,Apparatus for measuring radiation,NULL,NULL
38341000-7,Error-monitoring equipment,38341000-7,Apparatus for measuring radiation,NULL,NULL
38341000-7,Pollution-monitoring devices,38341000-7,Apparatus for measuring radiation,NULL,NULL
38410000-2,Metering instruments,38410000-2,Metering instruments,NULL,NULL
38410000-2,Hydrometers,38410000-2,Metering instruments,NULL,NULL
38410000-2,Thermometers,38410000-2,Metering instruments,NULL,NULL
38410000-2,Pyrometers,38410000-2,Metering instruments,NULL,NULL
38410000-2,Hygrometers,38410000-2,Metering instruments,NULL,NULL
38410000-2,Psychrometers,38410000-2,Metering instruments,NULL,NULL
38410000-2,pH meters,38410000-2,Metering instruments,NULL,NULL
38410000-2,Thermocouples,38410000-2,Metering instruments,NULL,NULL
38410000-2,Calorimeters,38410000-2,Metering instruments,NULL,NULL
38421000-2,"Instruments for measuring flow, level and pressure of liquids and gases",38421000-2,Liquid measuring meters,NULL,NULL
38421000-2,Flow-measuring equipment,38421000-2,Liquid measuring meters,NULL,NULL
38421000-2,Water meters,38421000-2,Liquid measuring meters,NULL,NULL
38421000-2,Flowmeters,38421000-2,Liquid measuring meters,NULL,NULL
38421000-2,Level-measuring equipment,38421000-2,Liquid measuring meters,NULL,NULL
38421000-2,Pressure-measuring equipment,38421000-2,Liquid measuring meters,NULL,NULL
38421000-2,Pressure gauges,38421000-2,Liquid measuring meters,NULL,NULL
38421000-2,Measuring and control equipment,38421000-2,Liquid measuring meters,NULL,NULL
38421000-2,Fluid mechanics equipment,38421000-2,Liquid measuring meters,NULL,NULL
38421000-2,Manometers,38421000-2,Liquid measuring meters,NULL,NULL
38421000-2,Viscosimeters,38421000-2,Liquid measuring meters,NULL,NULL
38421000-2,Depth indicators,38421000-2,Liquid measuring meters,NULL,NULL
38421000-2,Structure estimation apparatus,38421000-2,Liquid measuring meters,NULL,NULL
38421000-2,Strength estimation apparatus,38421000-2,Liquid measuring meters,NULL,NULL
38421000-2,Pycnometers,38421000-2,Liquid measuring meters,NULL,NULL
38421000-2,Surface tension measuring instruments,38421000-2,Liquid measuring meters,NULL,NULL
38421000-2,Densitometers,38421000-2,Liquid measuring meters,NULL,NULL
38421000-2,Coulometers,38421000-2,Liquid measuring meters,NULL,NULL
38421000-2,Fluxmeters,38421000-2,Liquid measuring meters,NULL,NULL
38421000-2,Rheometers,38421000-2,Liquid measuring meters,NULL,NULL
38421000-2,Rotameters,38421000-2,Liquid measuring meters,NULL,NULL
38543000-3,Detection and analysis apparatus,38543000-3,Gas measuring meters,NULL,NULL
38543000-3,Detection apparatus,38543000-3,Gas measuring meters,NULL,NULL
38543000-3,Gas-detection apparatus,38543000-3,Gas measuring meters,NULL,NULL
38543000-3,Smoke-detection apparatus,38543000-3,Gas measuring meters,NULL,NULL
38543000-3,Fault detectors,38543000-3,Gas measuring meters,NULL,NULL
38543000-3,Analysis apparatus,38543000-3,Gas measuring meters,NULL,NULL
38543000-3,Gas-analysis apparatus,38543000-3,Gas measuring meters,NULL,NULL
38543000-3,Chromatographs,38543000-3,Gas measuring meters,NULL,NULL
38543000-3,Gas chromatographs,38543000-3,Gas measuring meters,NULL,NULL
38543000-3,Smoke-analysis apparatus,38543000-3,Gas measuring meters,NULL,NULL
38433000-9,Spectrometers,38433000-9,Spectrometers,NULL,NULL
38433000-9,Mass spectrometer,38433000-9,Spectrometers,NULL,NULL
38433000-9,Emission measurement equipment,38433000-9,Spectrometers,NULL,NULL
38433000-9,Emission spectrometer,38433000-9,Spectrometers,NULL,NULL
38433000-9,Spectrum analyser,38433000-9,Spectrometers,NULL,NULL
38433000-9,Analysers,38433000-9,Spectrometers,NULL,NULL
38433000-9,Expansion analysers,38433000-9,Spectrometers,NULL,NULL
38434200-8,Sound-measuring equipment,38434200-8,Sound-measuring equipment,NULL,NULL
38434200-8,Sonometers,38434200-8,Sound-measuring equipment,NULL,NULL
38434200-8,Sound velocity analyzers,38434200-8,Sound-measuring equipment,NULL,NULL
38434200-8,Noise-measuring equipment,38434200-8,Sound-measuring equipment,NULL,NULL
38434200-8,Decibel meter,38434200-8,Sound-measuring equipment,NULL,NULL
38543000-3,Vibration analysers,38543000-3,Gas measuring meters,NULL,NULL
38434540-3,Biochemical analysers,38434540-3,Biomedical equipment,NULL,NULL
38543000-3,Cytometers,38543000-3,Gas measuring meters,NULL,NULL
38434540-3,Blood analysers,38434540-3,Biomedical equipment,NULL,NULL
38430000-8,Milk analysers,38430000-8,Detection and analysis apparatus,NULL,NULL
38434540-3,Biomedical equipment,38434540-3,Biomedical equipment,NULL,NULL
38434540-3,Blood-cell counters,38434540-3,Biomedical equipment,NULL,NULL
38434540-3,Chemistry analyser,38434540-3,Biomedical equipment,NULL,NULL
38434540-3,Haematology analysers,38434540-3,Biomedical equipment,NULL,NULL
38434540-3,Immunoassay analysers,38434540-3,Biomedical equipment,NULL,NULL
38543000-3,Apparatus for detecting fluids,38543000-3,Gas measuring meters,NULL,NULL
38436000-0,Shakers and accessories,38436000-0,Shakers and accessories,NULL,NULL
38436000-0,Mechanical shakers,38436000-0,Shakers and accessories,NULL,NULL
38436000-0,Erlenmeyer flask basket for shakers,38436000-0,Shakers and accessories,NULL,NULL
38436000-0,Erlenmeyer flask clamps for shakers,38436000-0,Shakers and accessories,NULL,NULL
38436000-0,Stands for separating funnels,38436000-0,Shakers and accessories,NULL,NULL
38436000-0,Platform for Erlenmeyer flask clamps for shakers,38436000-0,Shakers and accessories,NULL,NULL
38436000-0,Petri dish stand for shakers,38436000-0,Shakers and accessories,NULL,NULL
38436000-0,Test tube stand for shakers,38436000-0,Shakers and accessories,NULL,NULL
38436000-0,Flask adaptor for shakers,38436000-0,Shakers and accessories,NULL,NULL
38436000-0,Rotating evaporators,38436000-0,Shakers and accessories,NULL,NULL
38436000-0,Protective shield for rotating evaporators,38436000-0,Shakers and accessories,NULL,NULL
38436000-0,Boiling temperature sensor for rotating evaporators,38436000-0,Shakers and accessories,NULL,NULL
38436000-0,Pressure regulator for rotating evaporators,38436000-0,Shakers and accessories,NULL,NULL
38436000-0,Incubating shakers,38436000-0,Shakers and accessories,NULL,NULL
38436000-0,Heating plates,38436000-0,Shakers and accessories,NULL,NULL
38436000-0,Heating plates for flasks,38436000-0,Shakers and accessories,NULL,NULL
38436000-0,Magnetic shakers,38436000-0,Shakers and accessories,NULL,NULL
38436000-0,Thermal regulators for mechanical shakers with heating plates,38436000-0,Shakers and accessories,NULL,NULL
38436000-0,Mechanical stirrers,38436000-0,Shakers and accessories,NULL,NULL
38436000-0,Blade impellers for mechanical stirrers,38436000-0,Shakers and accessories,NULL,NULL
38436000-0,Immersion homogenisers,38436000-0,Shakers and accessories,NULL,NULL
38436000-0,Dispersing instruments for immersion homogenisers,38436000-0,Shakers and accessories,NULL,NULL
38436000-0,Ultrasound disintegrators,38436000-0,Shakers and accessories,NULL,NULL
38436000-0,Probes for ultrasound disintegrators,38436000-0,Shakers and accessories,NULL,NULL
38436000-0,Converters for ultrasound disintegrators,38436000-0,Shakers and accessories,NULL,NULL
38436000-0,Continuous-flow chambers for ultrasound disintegrators,38436000-0,Shakers and accessories,NULL,NULL
38436000-0,Rotating blade homogenizers,38436000-0,Shakers and accessories,NULL,NULL
38437000-7,Laboratory pipettes and accessories,38437000-7,Laboratory pipettes and accessories,NULL,NULL
38437000-7,Pipettes,38437000-7,Laboratory pipettes and accessories,NULL,NULL
38437000-7,Pipette tips,38437000-7,Laboratory pipettes and accessories,NULL,NULL
38437000-7,Pipette stands,38437000-7,Laboratory pipettes and accessories,NULL,NULL
38510000-3,Microscopes,38510000-3,Microscope,NULL,NULL
38510000-3,Electron microscopes,38510000-3,Microscope,NULL,NULL
38510000-3,Scanning electron microscopes,38510000-3,Microscope,NULL,NULL
38510000-3,Transmission electron microscope,38510000-3,Microscope,NULL,NULL
38510000-3,Ion and molecular microscopes,38510000-3,Microscope,NULL,NULL
38510000-3,Ion microscopes,38510000-3,Microscope,NULL,NULL
38510000-3,Molecular microscopes,38510000-3,Microscope,NULL,NULL
38510000-3,Inverted and metallurgical microscopes,38510000-3,Microscope,NULL,NULL
38510000-3,Inverted microscopes,38510000-3,Microscope,NULL,NULL
38510000-3,Metallurgical microscopes,38510000-3,Microscope,NULL,NULL
38510000-3,Darkfield and scanning probe microscopes,38510000-3,Microscope,NULL,NULL
38510000-3,Darkfield microscopes,38510000-3,Microscope,NULL,NULL
38510000-3,Scanning probe microscopes,38510000-3,Microscope,NULL,NULL
38510000-3,Fluorescent and polarizing microscopes,38510000-3,Microscope,NULL,NULL
38510000-3,Polarizing microscopes,38510000-3,Microscope,NULL,NULL
38510000-3,Fluorescent microscopes,38510000-3,Microscope,NULL,NULL
38510000-3,Monocular and/or binocular light compound microscopes,38510000-3,Microscope,NULL,NULL
38510000-3,Acoustic and projection microscopes,38510000-3,Microscope,NULL,NULL
38510000-3,Acoustic microscopes,38510000-3,Microscope,NULL,NULL
38510000-3,Projection microscopes,38510000-3,Microscope,NULL,NULL
38510000-3,"Wide field, stereo or dissecting light microscopes",38510000-3,Microscope,NULL,NULL
38510000-3,Wide field microscopes,38510000-3,Microscope,NULL,NULL
38510000-3,Stereo or dissecting light microscopes,38510000-3,Microscope,NULL,NULL
38510000-3,Miscellaneous compounds for microscopes,38510000-3,Microscope,NULL,NULL
38510000-3,Illuminators for microscopes,38510000-3,Microscope,NULL,NULL
38510000-3,Microscope objectives,38510000-3,Microscope,NULL,NULL
38510000-3,Photo or video attachments for microscopes,38510000-3,Microscope,NULL,NULL
38510000-3,Photo attachments for microscopes,38510000-3,Microscope,NULL,NULL
38510000-3,Video attachments for microscopes,38510000-3,Microscope,NULL,NULL
38510000-3,Automated microscope stages,38510000-3,Microscope,NULL,NULL
38510000-3,Laboratory microscope replacement bulbs,38510000-3,Microscope,NULL,NULL
38510000-3,"Microscope eyepieces, condensers, collectors, tubes, stages and covers",38510000-3,Microscope,NULL,NULL
38510000-3,Microscope eyepieces,38510000-3,Microscope,NULL,NULL
38510000-3,Microscope condensers,38510000-3,Microscope,NULL,NULL
38510000-3,Microscope collectors,38510000-3,Microscope,NULL,NULL
38510000-3,Microscope tubes,38510000-3,Microscope,NULL,NULL
38510000-3,Microscope stages,38510000-3,Microscope,NULL,NULL
38510000-3,Microscope covers,38510000-3,Microscope,NULL,NULL
38520000-6,Scanners,38520000-6,Laboratory Scanners,NULL,NULL
38520000-6,Pressure scanners,38520000-6,Laboratory Scanners,NULL,NULL
38520000-6,Chromatographic scanners,38520000-6,Laboratory Scanners,NULL,NULL
38520000-6,Ionization chamber dosimeters,38520000-6,Laboratory Scanners,NULL,NULL
38520000-6,Dosimeters,38520000-6,Laboratory Scanners,NULL,NULL
38520000-6,Secondary standard dosimetry systems,38520000-6,Laboratory Scanners,NULL,NULL
38520000-6,Phantom dosimeters,38520000-6,Laboratory Scanners,NULL,NULL
38520000-6,Diffraction apparatus,38520000-6,Laboratory Scanners,NULL,NULL
38540000-2,Machines and apparatus for testing and measuring,38540000-2,NULL,NULL,NULL
38543000-3,Solderability testers,38543000-3,Gas measuring meters,NULL,NULL
38421000-2,Servo-hydraulic test apparatus,38421000-2,Liquid measuring meters,NULL,NULL
38543000-3,Gas-detection equipment,38543000-3,Gas measuring meters,NULL,NULL
38910000-7,Manual swab test kits,38910000-7,Hygiene monitoring and testing equipment,NULL,NULL
38543000-3,Gas-testing kits,38543000-3,Gas measuring meters,NULL,NULL
35700000-1,Explosives detection system,35700000-1,Military electronic systems,NULL,NULL
35700000-1,Bomb detectors,35700000-1,Military electronic systems,NULL,NULL
38940000-6,Dosimetry system,38940000-6,Nuclear evaluation instruments,NULL,NULL
38540000-2,Instruments for vehicles,38540000-2,NULL,NULL,NULL
38550000-5,Meters,38550000-5,Meters,NULL,NULL
38550000-5,Energy meters,38550000-5,Meters,NULL,NULL
38550000-5,Electronic meters,38550000-5,Meters,NULL,NULL
38550000-5,Magnetic meters,38550000-5,Meters,NULL,NULL
38550000-5,Electricity meters,38550000-5,Meters,NULL,NULL
38560000-8,Production counters,38560000-8,Counters,NULL,NULL
38560000-8,Revolution counters,38560000-8,Counters,NULL,NULL
38560000-8,Speed indicators for vehicles,38560000-8,Counters,NULL,NULL
38560000-8,Tachometers,38560000-8,Counters,NULL,NULL
38560000-8,Taxi meters,38560000-8,Counters,NULL,NULL
38560000-8,Stroboscopes,38560000-8,Counters,NULL,NULL
34962000-8,Speed limiters,34962000-8,Vehicle Signalling Equipment,NULL,NULL
38580000-4,Non-medical equipment based on the use of radiations,38580000-4,NULL,NULL,NULL
38580000-4,Baggage-scanning equipment,38580000-4,NULL,NULL,NULL
38580000-4,X-ray inspection equipment,38580000-4,NULL,NULL,NULL
38620000-7,Polarising material,38620000-7,Polarising material,NULL,NULL
38620000-7,Fibre-optic apparatus,38620000-7,Polarising material,NULL,NULL
38620000-7,Mirrors,38620000-7,Polarising material,NULL,NULL
38620000-7,Optical filters,38620000-7,Polarising material,NULL,NULL
38620000-7,Optical aids,38620000-7,Polarising material,NULL,NULL
38630000-0,Astronomical and optical instruments,38630000-0,Astronomical and optical instruments,NULL,NULL
38630000-0,Binoculars,38630000-0,Astronomical and optical instruments,NULL,NULL
38630000-0,Nightglasses,38630000-0,Astronomical and optical instruments,NULL,NULL
38630000-0,Telescopic sights,38630000-0,Astronomical and optical instruments,NULL,NULL
38510000-3,Optical microscopes,38510000-3,Optical Instruments,NULL,NULL
38630000-0,Telescopes,38630000-0,Astronomical and optical instruments,NULL,NULL
38630000-0,Specialist optical instruments,38630000-0,Astronomical and optical instruments,NULL,NULL
38630000-0,Lasers,38630000-0,Astronomical and optical instruments,NULL,NULL
38630000-0,Industrial lasers,38630000-0,Astronomical and optical instruments,NULL,NULL
38640000-3,Liquid crystal devices,38640000-3,Liquid crystal devices,NULL,NULL
38640000-3,Periscopes,38640000-3,Liquid crystal devices,NULL,NULL
38651000-3,Photographic equipment,38651000-3,Photographic equipment,NULL,NULL
38651000-3,Cameras,38651000-3,Photographic equipment,NULL,NULL
38651000-3,Camera lenses,38651000-3,Photographic equipment,NULL,NULL
38651000-3,Camera bodies,38651000-3,Photographic equipment,NULL,NULL
38651000-3,Cameras for preparing printing plates or cylinders,38651000-3,Photographic equipment,NULL,NULL
38651000-3,Instant print cameras,38651000-3,Photographic equipment,NULL,NULL
38651000-3,Cinematographic cameras,38651000-3,Photographic equipment,NULL,NULL
38651000-3,Digital cameras,38651000-3,Photographic equipment,NULL,NULL
38652000-0,Cinematographic projectors,38652000-0,Cinematographic projectors,NULL,NULL
38652000-0,Projectors,38652000-0,Cinematographic projectors,NULL,NULL
38652000-0,Slide projectors,38652000-0,Cinematographic projectors,NULL,NULL
38652000-0,Video projectors,38652000-0,Cinematographic projectors,NULL,NULL
38652000-0,Enlargers,38652000-0,Cinematographic projectors,NULL,NULL
38652000-0,Reducers,38652000-0,Cinematographic projectors,NULL,NULL
38653000-7,Apparatus for photographic laboratories,38653000-7,Apparatus for photographic laboratories,NULL,NULL
38653000-7,Flashlights,38653000-7,Apparatus for photographic laboratories,NULL,NULL
38653000-7,Photographic flashbulbs,38653000-7,Apparatus for photographic laboratories,NULL,NULL
38653000-7,Photographic flashcubes,38653000-7,Apparatus for photographic laboratories,NULL,NULL
38653000-7,Photographic enlargers,38653000-7,Apparatus for photographic laboratories,NULL,NULL
38653000-7,Apparatus and equipment for developing film,38653000-7,Apparatus for photographic laboratories,NULL,NULL
38653000-7,Projection screens,38653000-7,Apparatus for photographic laboratories,NULL,NULL
38654000-4,Microfilm and microfiche equipment,38654000-4,Microfilm and microfiche equipment,NULL,NULL
38654000-4,Microfilm equipment,38654000-4,Microfilm and microfiche equipment,NULL,NULL
38654000-4,Microfilm readers,38654000-4,Microfilm and microfiche equipment,NULL,NULL
38654000-4,Microfiche equipment,38654000-4,Microfilm and microfiche equipment,NULL,NULL
38654000-4,Microfiche readers,38654000-4,Microfilm and microfiche equipment,NULL,NULL
38654000-4,Microform equipment,38654000-4,Microfilm and microfiche equipment,NULL,NULL
38654000-4,Microform readers,38654000-4,Microfilm and microfiche equipment,NULL,NULL
18520000-0,Time registers,18520000-0,Watches,NULL,NULL
18520000-0,Time recorders,18520000-0,Watches,NULL,NULL
18520000-0,Parking meters,18520000-0,Watches,NULL,NULL
18520000-0,Token meters,18520000-0,Watches,NULL,NULL
18520000-0,Process timers,18520000-0,Watches,NULL,NULL
18520000-0,Time switches,18520000-0,Watches,NULL,NULL
38800000-3,Industrial process control equipment and remote-control equipment,38800000-3,Industrial process control equipment and remote-control equipment,NULL,NULL
38800000-3,Industrial process control equipment,38800000-3,Industrial process control equipment and remote-control equipment,NULL,NULL
38800000-3,Remote-control equipment,38800000-3,Industrial process control equipment and remote-control equipment,NULL,NULL
38800000-3,Radio remote-control apparatus,38800000-3,Industrial process control equipment and remote-control equipment,NULL,NULL
38800000-3,Remote-control siren devices,38800000-3,Industrial process control equipment and remote-control equipment,NULL,NULL
38910000-7,Automated swab test kits,38910000-7,Hygiene monitoring and testing equipment,NULL,NULL
38910000-7,Polymerase Chain Reaction (PCR) equipment,38910000-7,Hygiene monitoring and testing equipment,NULL,NULL
38910000-7,Real-time Polymerase Chain Reaction (PCR) equipment,38910000-7,Hygiene monitoring and testing equipment,NULL,NULL
38910000-7,Seed and feed equipment,38910000-7,Hygiene monitoring and testing equipment,NULL,NULL
38910000-7,Grain analyzers,38910000-7,Hygiene monitoring and testing equipment,NULL,NULL
38910000-7,Seed counters,38910000-7,Hygiene monitoring and testing equipment,NULL,NULL
38910000-7,Feed analyzers,38910000-7,Hygiene monitoring and testing equipment,NULL,NULL
38930000-3,Humidity and moisture measuring instruments,38930000-3,Humidity and moisture measuring instruments,NULL,NULL
38930000-3,Temperature humidity testers,38930000-3,Humidity and moisture measuring instruments,NULL,NULL
38930000-3,Moisture meters,38930000-3,Humidity and moisture measuring instruments,NULL,NULL
38940000-6,Nuclear evaluation instruments,38940000-6,Nuclear evaluation instruments,NULL,NULL
38940000-6,Alpha counters,38940000-6,Nuclear evaluation instruments,NULL,NULL
38940000-6,Alpha beta counters,38940000-6,Nuclear evaluation instruments,NULL,NULL
38940000-6,Beta counters,38940000-6,Nuclear evaluation instruments,NULL,NULL
38940000-6,Beta gamma counters,38940000-6,Nuclear evaluation instruments,NULL,NULL
38940000-6,Gamma counters,38940000-6,Nuclear evaluation instruments,NULL,NULL
38940000-6,KVP meters,38940000-6,Nuclear evaluation instruments,NULL,NULL
38940000-6,X ray microanalysers,38940000-6,Nuclear evaluation instruments,NULL,NULL
39110000-6,"Seats, chairs and related products, and associated parts",39110000-6,Chairs,NULL,NULL
39110000-6,Seats,39110000-6,Chairs,NULL,NULL
39110000-6,Swivel seats,39110000-6,Chairs,NULL,NULL
39110000-6,Theatre seats,39110000-6,Chairs,NULL,NULL
39110000-6,Ejector seats,39110000-6,Chairs,NULL,NULL
39110000-6,Chairs,39110000-6,Chairs,NULL,NULL
39110000-6,Dining chairs,39110000-6,Chairs,NULL,NULL
39110000-6,Miscellaneous seats and chairs,39110000-6,Chairs,NULL,NULL
39110000-6,Armchairs,39110000-6,Chairs,NULL,NULL
39110000-6,Settees,39110000-6,Chairs,NULL,NULL
39110000-6,Bench seats,39110000-6,Chairs,NULL,NULL
39110000-6,Deck chairs,39110000-6,Chairs,NULL,NULL
39110000-6,Stools,39110000-6,Chairs,NULL,NULL
39110000-6,Benches,39110000-6,Chairs,NULL,NULL
39110000-6,Footrests,39110000-6,Chairs,NULL,NULL
39110000-6,Parts of seats,39110000-6,Chairs,NULL,NULL
39110000-6,Upholstering,39110000-6,Chairs,NULL,NULL
39120000-9,"Tables, cupboards, desk and bookcases",39120000-9,"Table, Bench, Cupboard",NULL,NULL
39120000-9,Desks and tables,39120000-9,"Table, Bench, Cupboard",NULL,NULL
39120000-9,Desks,39120000-9,"Table, Bench, Cupboard",NULL,NULL
39120000-9,Tables,39120000-9,"Table, Bench, Cupboard",NULL,NULL
39120000-9,Cupboards and bookcases,39120000-9,"Table, Bench, Cupboard",NULL,NULL
39120000-9,Cupboards,39120000-9,"Table, Bench, Cupboard",NULL,NULL
39120000-9,Bookcases,39120000-9,"Table, Bench, Cupboard",NULL,NULL
39130000-2,Office furniture,39130000-2,Office furniture,NULL,NULL
39130000-2,Office shelving,39130000-2,Office furniture,NULL,NULL
39130000-2,Archive shelving,39130000-2,Office furniture,NULL,NULL
39130000-2,Filing systems,39130000-2,Office furniture,NULL,NULL
39130000-2,Filing cabinets,39130000-2,Office furniture,NULL,NULL
39130000-2,Card-index cabinets,39130000-2,Office furniture,NULL,NULL
39130000-2,Hanging files,39130000-2,Office furniture,NULL,NULL
39130000-2,Carousel systems,39130000-2,Office furniture,NULL,NULL
39130000-2,Office trolleys,39130000-2,Office furniture,NULL,NULL
39130000-2,Display units,39130000-2,Office furniture,NULL,NULL
39130000-2,Computer furniture,39130000-2,Office furniture,NULL,NULL
39130000-2,Computer tables,39130000-2,Office furniture,NULL,NULL
39130000-2,Sorting tables,39130000-2,Office furniture,NULL,NULL
39130000-2,Sorting frames,39130000-2,Office furniture,NULL,NULL
39130000-2,Coat hangers,39130000-2,Office furniture,NULL,NULL
39130000-2,Water softeners,39130000-2,Office furniture,NULL,NULL
39140000-5,Domestic furniture,39140000-5,Domestic furniture,NULL,NULL
39140000-5,Kitchen furniture and equipment,39140000-5,Domestic furniture,NULL,NULL
39140000-5,Shelves,39140000-5,Domestic furniture,NULL,NULL
39140000-5,Worktops,39140000-5,Domestic furniture,NULL,NULL
39140000-5,Cabinets,39140000-5,Domestic furniture,NULL,NULL
39140000-5,Fitted kitchens,39140000-5,Domestic furniture,NULL,NULL
39140000-5,Fume cupboards,39140000-5,Domestic furniture,NULL,NULL
39140000-5,Garden furniture,39140000-5,Domestic furniture,NULL,NULL
39140000-5,"Bedroom, dining room and living-room furniture",39140000-5,Domestic furniture,NULL,NULL
39140000-5,Bedroom furniture,39140000-5,Domestic furniture,NULL,NULL
39140000-5,Beds and bedding and specialist soft furnishings,39140000-5,Domestic furniture,NULL,NULL
39510000-0,Mattress supports,39510000-0,Household Textile articles,NULL,NULL
39510000-0,Mattresses,39510000-0,Household Textile articles,NULL,NULL
39510000-0,Specialist soft furnishings,39510000-0,Household Textile articles,NULL,NULL
39510000-0,Rubber sheets,39510000-0,Household Textile articles,NULL,NULL
39140000-5,Cots,39140000-5,Domestic furniture,NULL,NULL
39140000-5,"Bedroom furniture, other than beds and beddings",39140000-5,Domestic furniture,NULL,NULL
39140000-5,Wardrobes,39140000-5,Domestic furniture,NULL,NULL
39140000-5,Chests of drawers,39140000-5,Domestic furniture,NULL,NULL
39140000-5,Bedside tables,39140000-5,Domestic furniture,NULL,NULL
39140000-5,Dining-room furniture,39140000-5,Domestic furniture,NULL,NULL
39140000-5,Dining tables,39140000-5,Domestic furniture,NULL,NULL
39140000-5,Living-room furniture,39140000-5,Domestic furniture,NULL,NULL
39140000-5,Coffee tables,39140000-5,Domestic furniture,NULL,NULL
39140000-5,Bathroom furniture,39140000-5,Domestic furniture,NULL,NULL
39140000-5,Wine cellar fixtures,39140000-5,Domestic furniture,NULL,NULL
39130000-2,Miscellaneous furniture and equipment,39130000-2,Office furniture,NULL,NULL
39130000-2,Miscellaneous furniture,39130000-2,Office furniture,NULL,NULL
39130000-2,Racking,39130000-2,Office furniture,NULL,NULL
